student id,teacher id,assessment,question number,relative question number,question group,points possible,points earned,exam started,exam completed,is honors student,is honors exam,standard,lesson,question_stem,response,score in 3 point scale,cleaned_response
STDT 10640,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-08-20 09:54:32,2019-08-20 10:03:57,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," When you are on the moon there is less gravity so your body weight decreases, when your on earth there is a lot more gravity so your body weight increases. For example, if you weigh 120 LBS on earth you would probably weigh like 70 LBS on the moon.",2," when you are on the moon there is less gravity so your body weight decreases, when your on earth there is a lot more gravity so your body weight increases. for example, if you weigh 120 lbs on earth you would probably weigh like 70 lbs on the moon."
STDT 10650,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-06-11 14:38:14,2020-06-11 14:46:33,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," The mass of the moon is less than the mass of Earth. Therefore, the astronaut's weight is less on the moon than on the Earth. ",2," the mass of the moon is less than the mass of earth. therefore, the astronaut's weight is less on the moon than on the earth. "
STDT 10652,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2022-08-09 09:53:59,2022-08-09 10:52:27,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", An astronaut's weight is different on the moon than it is on Earth because the moon has less gravity than earth's gravity ,2, an astronaut's weight is different on the moon than it is on earth because the moon has less gravity than earth's gravity 
STDT 10656,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-10-26 08:11:31,2019-10-26 08:32:10,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.","The weight of the astronaut is different on the moon because on the moon, the gravitational force is a lot weaker than the gravitational force on earth.",2,"the weight of the astronaut is different on the moon because on the moon, the gravitational force is a lot weaker than the gravitational force on earth."
STDT 10657,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2019-08-21 19:08:24,2019-08-21 19:53:55,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",since the earth has more mass than the moon it has a stronger gravitational force this affects their weight their mass does not change because gravity does not take your organs out  ,2,since the earth has more mass than the moon it has a stronger gravitational force this affects their weight their mass does not change because gravity does not take your organs out  
STDT 6528,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-06-25 13:16:07,2020-07-13 13:29:03,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",The moon has less gravitational force and that means the astronaut would weigh less than on Earth ,2,the moon has less gravitational force and that means the astronaut would weigh less than on earth 
STDT 10661,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-08-03 12:35:31,2022-08-03 14:42:55,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," An astronaut’s weight is different on the moon than it is on Earth because the moon’s gravitational force is less than Earth’s gravitational force because the moon has less mass than Earth. I learned from studying Astronomy that the equation for gravitational force is: (gravitational constant) (mass 1 ) (mass 2 )/distance 2 .  That means that objects with greater mass exert a greater gravitational force on other objects. Since the moon has less mass than Earth, the moon will excert a smaller gravitational force on the astronaut (the astronaut's mass is the same on earth and on the moon).  ",2," an astronaut’s weight is different on the moon than it is on earth because the moon’s gravitational force is less than earth’s gravitational force because the moon has less mass than earth. i learned from studying astronomy that the equation for gravitational force is: (gravitational constant) (mass 1 ) (mass 2 )/distance 2 .  that means that objects with greater mass exert a greater gravitational force on other objects. since the moon has less mass than earth, the moon will excert a smaller gravitational force on the astronaut (the astronaut's mass is the same on earth and on the moon).  "
STDT 10666,TCH 31,01.01 Gravitational Law,65,19,7,4,2,2020-08-03 13:29:51,2020-08-03 16:09:11,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.","The astronauts weight was less but the mass changed. This is because the moon has significantly less mass than the earth, so it will not pull objects towards itself so in other words it does not have the same strength at pulling things towards itself.",1,"the astronauts weight was less but the mass changed. this is because the moon has significantly less mass than the earth, so it will not pull objects towards itself so in other words it does not have the same strength at pulling things towards itself."
STDT 10668,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2021-09-13 21:42:21,2021-09-13 21:50:26,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", It's because the gravity is different on earth than the moon. The earth is larger and has more mass. ,2, it is because the gravity is different on earth than the moon. the earth is larger and has more mass. 
STDT 10669,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2022-08-21 15:16:18,2022-08-21 15:28:32,1,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The moon has less graivity then Earth. ,2, the moon has less graivity then earth. 
STDT 10671,TCH 31,01.01 Gravitational Law,65,19,7,4,3,2022-08-31 09:56:13,2022-08-31 10:18:10,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", Astronauts weight is different on the moon than on earth because the higher up you go the less you weigh due to gravity. ,2, astronauts weight is different on the moon than on earth because the higher up you go the less you weigh due to gravity. 
STDT 10672,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2021-09-02 12:38:10,2021-09-02 20:44:06,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," In order to measure weight, you need to have mass and gravity. The reason why the astronaut's weight is different on the moon than it is on Earth is because the gravity on the moon is different than on Earth. On the moon there's less gravity. Therefore, less weight. On Earth, there is more gravity and therefore more weight. ",2," in order to measure weight, you need to have mass and gravity. the reason why the astronaut's weight is different on the moon than it is on earth is because the gravity on the moon is different than on earth. on the moon there's less gravity. therefore, less weight. on earth, there is more gravity and therefore more weight. "
STDT 7320,TCH 31,01.01 Gravitational Law,65,19,7,4,1,2020-02-06 21:31:28,2020-02-06 21:48:15,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.",because he\she is floating and very little gravity on the moon and there mass will be reduced on there body   ,0,because he\she is floating and very little gravity on the moon and there mass will be reduced on there body   
STDT 10679,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2020-09-14 22:50:41,2020-09-14 23:05:23,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", The astronaut's weight is different on the moon because the force of gravity and mass of the moon are less than on Earth. ,2, the astronaut's weight is different on the moon because the force of gravity and mass of the moon are less than on earth. 
STDT 10681,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2021-09-02 13:56:27,2021-09-02 14:34:04,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", the astronaut's weight is different in the moon because the gravitational pull is weaker than in the earth. ,2, the astronaut's weight is different in the moon because the gravitational pull is weaker than in the earth. 
STDT 10691,TCH 31,01.01 Gravitational Law,65,19,7,4,1,2020-03-08 11:50:49,2020-03-08 11:55:26,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth.", My weight will increase because there no gravity in space. ,0, my weight will increase because there no gravity in space. 
STDT 10692,TCH 31,01.01 Gravitational Law,65,19,7,4,4,2022-09-04 21:25:23,2022-09-04 23:10:48,0,0,SC.6.P.13.2,01.01R,"In your own words, describe why an astronaut's weight is different on the moon than it is on Earth."," Mass is still the same on the moon and earth, but on the moon weight is different than on earth. Weight is affected by mass and gravity. Gravitational force is affected by mass and distance. The earth has more gravity than the moon because the earth has more mass than the moon,which means if an astronaut jumps on the moon it is going to feel and look like they are jumping on a bounce house. If they jumped in the air on earth, they would land right on the ground.  ",2," mass is still the same on the moon and earth, but on the moon weight is different than on earth. weight is affected by mass and gravity. gravitational force is affected by mass and distance. the earth has more gravity than the moon because the earth has more mass than the moon,which means if an astronaut jumps on the moon it is going to feel and look like they are jumping on a bounce house. if they jumped in the air on earth, they would land right on the ground.  "
